numero_de_proyecto,clave_del_proyecto,fondo,id_entidad,entidad,id_municipio,municipio,proyecto,monto,pagado
4776,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,10,ALTOTONGA,"CONSTRUCCIÓN DE PAVIMENTO DE CONCRETO HIDRÁULICO, GUARNICIONES Y BANQUETAS EN CALLE PROLONGACIÓN DE ALDAMA, COLONIA DEL VALLE, DE LA CABECERA MUNICIPAL.",1621274,1603439.99
4777,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,10,ALTOTONGA,"CONSTRUCCIÓN DE PAVIMENTO DE CONCRETO HIDRÁULICO EN CALLE PRINCIPAL TRAMO: ASFALTO AL CAMPO DEPORTIVO, DE LA COMUNIDAD DE LA PRENSA.",766788,758353.33
4778,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,10,ALTOTONGA,"CONSTRUCCIÓN DE PAVIMENTO DE CONCRETO HIDRÁULICO, GUARNICIONES Y BANQUETAS EN CALLE PRINCIPAL TRAMO: EL CAMPO DEPORTIVO, DE LA COMUNIDAD DE LAS TRUCHAS.",1377407,1362255.52
4779,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,10,ALTOTONGA,"CONSTRUCCIÓN DE PAVIMENTO DE CONCRETO HIDRÁULICO, GUARNICIONES Y BANQUETAS EN CALLE PRINCIPAL, TRAMO LAS ESCUELAS, DE LA COMUNIDAD DE MEXCALTECO.",742183,734018.99
4780,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,10,ALTOTONGA,"CONSTRUCCIÓN DE PAVIMENTO DE CONCRETO HIDRÁULICO EN CALLE CAMINO A SAN MIGUEL ENTRE CALLES HÉROES DE VERACRUZ Y QUETZALCOATL, BARRIO CUICUILA, DE LA CABECERA MUNICIPAL.",1466424,1450293.33
4781,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,10,ALTOTONGA,"CONSTRUCCIÓN DE PAVIMENTO DE CONCRETO HIDRÁULICO, GUARNICIONES Y BANQUETAS EN CALLE PROLONGACIÓN DE ALLENDE, COLONIA NUEVO MILENIO, DE LA CABECERA MUNICIPAL.",1927940,1906732.66
4782,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,10,ALTOTONGA,"CONSTRUCCIÓN DE PAVIMENTO DE CONCRETO HIDRÁULICO, GUARNICIONES Y BANQUETAS EN CALLE 20 DE NOVIEMBRE, COLONIA ATALPAS, DE LA CABECERA MUNICIPAL.",2097984,2074906.18
4783,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,11,ALVARADO,"ALUMBRADO PÚBLICO A BASE DE ARBOTANTES METALICOS ILUMINARIAS CON TECNOLOGIA LEDS CON SUS RESPECTIVAS BASES DE CONCRETO Y REGISTROS ELECTRICOS EN EL BLV. MARCO ANTONIO MUÑOZ TURNBULL ENTRE LAS CALLES BENITO JUAREZ Y FRANCISCO S. VIVES EN LA COL. CENTRO DE LA CABECERA MUNICIPAL

",3412224,3374689.54
4784,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,11,ALVARADO,"CONSTRUCCIÓN DE PAVIMENTO DE CONCRETO HIDRÁULICO EN EL MALECÓN  ""MARCO A. MUÑOZ TURBULL."", ENTRE LAS CALLES BENITO JUAREZ Y JAVIER F. ZAMUDIO EN LA COL. CENTRO DE LA CABECERA MUNICIPAL.",3300000,3263700
4785,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,13,NARANJOS AMATLÁN,"CONSTRUCCION DE PAVIMENTO DE CONCRETO HIDRAULICO EN CALLE PLAN DE AYALA ENTRE CALLE 20 DE NOVIEMBRE Y CALLE ALVARO OBREGON  COLONIA EMILIANO ZAPATA, CABECERA MUNICIPAL",1000000,989000
4786,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,19,ASTACINGA,REHABILITACION DE CAMINO RURAL CON CONCRETO HIDRAULICO DEL KM 0+020.00 AL 0+141.38,1000000,989000
4787,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,22,ATZACAN,"CONSTRUCCIÓN DE MERCADO MUNICIPAL PRIMERA ETAPA, EN TERRENO UBICADO CALLE NORTE 3, ESQUINA PONIENTE 4 COL. CENTRO ATZACAN, VER. CP. 94440",1000000,989000
4788,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,23,ATZALAN,CONSTRUCCION DE PAVIMENTO CON CONCRETO HIDRÁULICO EN EL TRAMO BARRANCONES-PLAN DE ARROYOS DEL KM 0+000 AL KM 0+650 EN LA LOCALIDAD DE BARRANCONES,2000000,1978000
4789,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,26,BANDERILLA,"CONSTRUCCIÓN DE PAVIMENTO DE CONCRETO HIDRAULICO, GUARNICIONES Y BANQUETAS, EN  EL CAMINO A LAS AGUILAS ENTRE CALLE ADALBERTO TEJEDA Y ANGELA PERALTA,  COLONIA CENTRO DEL MUNICIPIO DE BANDERILLA, VER.",976155.87,965418.15
4790,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,26,BANDERILLA,"CONSTRUCCIÓN DE PAVIMENTO DE CONCRETO HIDRAULICO, GUARNICIONES Y  BANQUETAS, EN  LA CALLE AMPLIACIÓN FRANCISCO PIMENTEL, ENTRE CALLE EQUIMITES Y FIDEL CRUZ, COLONIA SALVADOR DIAZ MIRON DEL MUNICIPIO DE BANDERILLA,VER.",523413.31,517655.77
4791,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,26,BANDERILLA,"CONSTRUCCION DE PAVIMENTO DE CONCRETO HIDRAULICO, GUARNICIONES, BANQUETAS Y MURO DE CONTENCION EN LA CALLE CAMINO A OCOTITA, ENTRE PROLONGACION MELCHOR OCAMPO Y 20 DE MAYO, COLONIA OCOTITA, DEL MUNICIPIO DE BANDERILLA, VER.",2292064.08,2266851.38
4792,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,26,BANDERILLA,"CONSTRUCCION DE PAVIMENTO DE CONCRETO HIDRAULICO, GUARNICIONES Y BANQUETAS EN LA CALLE EL ROBLE ENTRE CALLE ERMITA Y CALLE SIN NOMBRE, EN LA LOCALIDAD DE XALTEPEC, EN EL MUNICIPIO DE BANDERILLA, VER.",929783.62,919556
4793,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,26,BANDERILLA,"CONSTRUCCION DE PAVIMENTO DE CONCRETO HIDRAULICO EN LA CALLE PROLONGACION MORELOS ENTRE BOULEVARD XALAPA BANDERILLA Y VIA DEL FF.CC, COLONIA CENTRO DEL MUNICIPIO DE BANDERILLA,VER.",539005.15,533076.09
4794,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,26,BANDERILLA,"REHABILITACIÓN DE PAVIMENTO DE CONCRETO HIDRAULICO, GUARNICIONES  Y  BANQUETAS, EN  LA CALLE PROLONGACIÓN MELCHOR OCAMPO ENTRE BOULEVARD XALAPA-BANDERILLA Y CALLE AHUEHUETE,  COLONIA CENTRO DEL MUNICIPIO DE BANDERILLA,VER.",2739577.97,2709442.61
4795,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,27,BENITO JUÁREZ,"PAVIMENTACIÓN Y DENTELLONES LATERALES DE CONCRETO HIDRÁULICO DE  CALLE: FRANCISCO GONZALES BOCANEGRA, ENTRE CALLES IGNACIO ALLENDE Y JOSÉ MARÍA MORELOS Y PAVÓN, EN LA LOCALIDAD DE TENANTITLA, EN EL MUNICIPIO DE BENITO JUÁREZ, VER.",1000000,989000
4796,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,27,BENITO JUÁREZ,"CONSTRUCCION DE MURO, LOSA ALCANTARILLA , PAVIMENTO; GUARNICIONES Y BANQUETAS  DE CALLE:  GUADALUPE VICTORIA ENTRE CALLES  PINO SUAREZ Y MIGUEL HIDALGO, EN LA LOCALIDAD DE HUEYCOATITLA, EN EL MUNICIPIO DE BENITO JUAREZ, VER.",1000000,989000
4797,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,27,BENITO JUÁREZ,"PAVIMENTACION Y DENTELLONES LATERALES DE CONCRETO HIDRAULICO DE  CALLE:  INDEPENDENCIA, ENTRE CALLES 5 DE MAYO Y CARRETERA A ZONTECOMATLAN, VER,  EN LA LOCALIDAD DE CHICHILZOQUITL,  EN EL MUNICIPIO DE BENITO JUAREZ, VER.",1000000,989000
4798,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,27,BENITO JUÁREZ,"PAVIMENTACION Y DENTELLONES LATERALES DE CONCRETO HIDRAULICO DE  CALLE: ORIZABA, ENTRE CALLES BERRIOZABAL Y CALLE SIN NOMBRE EN LA COLONIA SEDESOL LAS CASITAS , EN EL MUNICIPIO DE BENITO JUAREZ, VER.",1000000,989000
4799,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,28,BOCA DEL RÍO,"CONSTRUCCION DE PLAZA PUBLICA (PLAZA DORADA) EN PROLONGACION BULEVARD DEL MAR ENTRE BULEVARD AVILA CAMACHO Y PLAYA, FRACCIONAMIENTO COSTA DE ORO.",20000000,7912000
4800,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,28,BOCA DEL RÍO,URBANIZACION DE 6 CALLES EN LA COLONIA VILLA RICA.,10000000,3956000
4801,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,32,CATEMACO,"CONSTRUCCIÓN DE PAVIMENTO CON CONCRETO HIDRÁULICO EN EL CALLEJÓN LIBERTAD ENTRE CALLE DEMOCRACIA Y CARRETERA COSTERA DEL GOLFO, COLONIA SANTA ROSA, LOCALIDAD CATEMACO, VER.",438892,434064.19
4802,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,32,CATEMACO,"CONSTRUCCIÓN DE PAVIMENTO CON CONCRETO HIDRÁULICO EN LA CALLE GENARO VÁZQUEZ ENTRE CALLE REVOLUCIÓN Y CALLE 15 DE MAYO, COLONIA NIXTAMALAPAN, LOCALIDAD CATEMACO, VER.",625712,618829.17
4803,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,32,CATEMACO,"CONSTRUCCIÓN DE PAVIMENTO CON CONCRETO HIDRÁULICO EN LA CALLE EMILIANO ZAPATA ENTRE CALLE 15 DE MAYO Y CALLE BENITO JUÁREZ, COLONIA NIXTAMALAPAN, LOCALIDAD CATEMACO, VER.",935395,925105.65
4804,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,33,CAZONES DE HERRERA,"REHABILITACION DEL PARQUE MUNICIPAL ""VICENTE HERRERA""",2000000,1978000
4805,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,35,CITLALTÉPETL,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO DE LA CALLE ABASOLO, ENTRE LAS CALLES 
IGNACIO ALTAMIRANO Y FUNDO LEGAL, MUNICIPIO DE CITLALTEPETL, VER.",1139632.44,1127096.49
4806,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,35,CITLALTÉPETL,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO DE LA CALLE FUNDO LEGAL, ENTRE AV. 
BENITO JUÁREZ SUR E IGNACIO ALTAMIRANO, MUNICIPIO DE CITLALTEPETL, VER.
",1236348.16,1222748.33
4807,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,35,CITLALTÉPETL,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO DE LA CALLE MORELOS, ENTRE LAS CALLES 
ABASOLO Y 16 DE SEPTIEMBRE, MUNICIPIO DE CITLALTEPETL, VER.",332585.89,328927.44
4808,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,35,CITLALTÉPETL,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO DE LA CALLE CEMENTERIO, ENTRE LAS CALLES 
UNIVERSAL Y JUSTO SIERRA, MUNICIPIO DE CITLALTEPETL, VER.
",291433.51,288227.74
4809,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,36,COACOATZINTLA,"CONSTRUCCIÓN DE GUARNICIONES,  BANQUETAS Y PAVIMENTO A BASE DE CONCRETO ASFÁLTICO, EN LA CALLE JACARANDAS ENTRE LAS CALLES EMILIANO ZAPATA Y JOSEFA ORTIZ DE DOMINGUEZ EN LA COLONIA LINDA VISTA, MUNICIPIO DE COACOATZINTLA.",950000,939550
4810,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,36,COACOATZINTLA,"CONSTRUCCIÓN DE GUARNICIONES,  BANQUETAS Y PAVIMENTO A BASE DE CONCRETO ASFÁLTICO, EN LA CALLE JOSEFA ORTIZ DE DOMINGUEZ ENTRE LAS CALLES BELISARIO DOMINGUEZ Y JACARANDAS EN LA COLONIA LINDA VISTA Y PEDREGAL, MUNICIPIO DE COACOATZINTLA.",1725000,1706025
4811,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,36,COACOATZINTLA,"CONSTRUCCIÓN DE GUARNICIONES,  BANQUETAS Y PAVIMENTO A BASE DE CONCRETO ASFÁLTICO, EN LA CALLE TULIPANES ENTRE LAS CALLES LIRIOS Y PINOS EN LA COLONIA LINDA VISTA, MUNICIPIO DE COACOATZINTLA.",1325000,1310425
4812,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,39,COATZACOALCOS,"PAVIMENTACION A TRAVES DEL METODO DE WHITHETOPPING DE LA CALLE FRANCISCO MATA AGUILAR ENTRE LA AV. UNIVERSIDAD Y LA CALLE TERESITA PEÑAFIEL DE LA COLONIA CNOP, COATZACOALCOS, VER.",2880681.12,2848993.63
4813,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,39,COATZACOALCOS,"PAVIMENTACION CON CONCRETO HIDRAULICO DE LA RUTA INTERCOLONIAS EN LAS CALLES FRANCISCO MATA AGUILAR ENTRE ZACATEPEC Y NARANJO, PROLONGACION DE FRANCISCO MATA AGUILAR ENTRE NARANJOS Y SANTA MARTHA, SANTA MARTHA ENTRE PROLONGACION FRANCISCO MATA Y MONTEPIO",9099959.36,8999859.81
4814,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,39,COATZACOALCOS,"PAVIMENTACION CON CONCRETO HIDRAULICO DE LA CALLE REVOLUCION ENTRE JUAN M. GONZALEZ Y CAROLINO ANAYA EN LA COL. CENTRO DE LA VILLA DE ALLENDE, COATZACOALCOS, VER",7449654.12,7367707.93
4815,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,39,COATZACOALCOS,"PAVIMENTACION DE LA RUTA INTERCOLONIAS (SEGUNDA ETAPA) DE LAS CALLES TANQUE ENTRE MOCTEZUMA Y PINO, PINO ENTRE TANQUE Y 18 DE MARZO DE LA COL. ADOLFO LOPEZ MATEOS EN COATZACOALCOS, VER.",3684861.24,3644327.77
4816,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,39,COATZACOALCOS,"PAVIMENTACION CON CONCRETO HIDRAULICO DE LA CALLE BELISARIO DOMINGUEZ ENTRE GUTIERREZ ZAMORA Y MIGUEL HIDALGO COL. BELLAVISTA DE LA VILLA DE ALLENDE, COATZACOALCOS, VER. INCLUYE BANQUETAS Y GUARNICIONES",5367696.9,5308652.23
4817,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,39,COATZACOALCOS,"REHABILITACION DEL DRENAJE SANITARIO EN EL PRIMER CUADRO DE LA VILLA DE ALLENDE QUE INCLUYE LAS CALLES GUTIERREZ ZAMORA E IGNACIO DE LA LLAVE  ENTRE FRANCISCO PRESCENDA Y EMILIANO ZAPATA, FRANCISCO PRESCENDA ENTRE GUTIERREZ ZAMORA E IGNACIO ZARAGOZA, INCLUYE LA REHABILITACION DEL CARCAMO DE BOMBEO UBICADO EN EMILIANO ZAPATA ESQ. FRANCISCO I. MADERO EN LA COL. CENTRO",2738813.95,2708686.99
4818,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,39,COATZACOALCOS,"PAVIMENTACION DE RUTA INTERCOLONIAS (PRIMERA ETAPA) DE LA CALLE GIRASOL ENTRE TRANSISTMICA Y CIPRES, MOCTEZUMA ENTRE CIPRES Y TANQUE EN LA COL. EJIDAL, EN COATZACOALCOS, VER.",3758430.39,3717087.65
4819,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,40,COATZINTLA,"CONSTRUCCIÓN DE CASA DE CULTURA COATZINTLA, AVENIDA TIYAC DEL FRACCIONAMIENTO KAWATZIN VALENCIA",6900000,6824100
4820,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,40,COATZINTLA,CONSTRUCCION DE PAVIMENTO HIDRAULICO EN CALLE JUAREZ ENTRE VALENTIN GOMEZ FARIAS Y FRANCISCO SARABIA DEL BARRIO DE XICO,800000,791200
4821,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,44,CÓRDOBA,"REHABILITACIÓN DE INFRAESTRUCTURA DE LA PRIVADA CALLE 8 DESDE LA AVENIDA 25 HASTA EL ZOOLÓGICO BIO-ZOO, COLONIA LOS ROBLES (INCLUYE GUARNICIONES Y BANQUETAS, ALUMBRADO PÚBLICO)",1000000,989000
4822,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,44,CÓRDOBA,REHABILITACIÓN DE CAMINO EN ENTRADA A LA LOCALIDAD DE TINAJITAS (INCLUYE PAVIMENTACIÓN ASFÁLTICA Y CUNETAS),900000,890100
4823,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,44,CÓRDOBA,"REHABILITACIÓN DE INFRAESTRUCTURA E IMAGEN URBANA DE LA CALLE 1 ENTRE AVENIDAS 14 Y 16, COLONIA MÉXICO (INCLUYE PAVIMENTACIÓN HIDRÁULICA, DRENAJE Y ALCANTARILLADO, GUARNICIONES Y BANQUETAS, PUENTE PEATONAL, ALUMBRADO PÚBLICO)",2500000,2472500
4824,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,44,CÓRDOBA,REHABILITACIÓN DE CAMINO DE LA QUINTA MANZANA DEL BARREAL A LA LOCALIDAD DE LA REFORMA (INCLUYE PAVIMENTACIÓN ASFÁLTICA Y CUNETAS),1000000,989000
4825,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,44,CÓRDOBA,"REHABILITACIÓN DE INFRAESTRUCTURA E IMAGEN URBANA DE LA CALLE 3 ENTRE AVENIDAS 1 Y 2, COLONIA CENTRO (INCLUYE PAVIMENTACIÓN HIDRÁULICA, ANDADORES PEATONALES, DRENAJE Y ALUMBRADO PÚBLICO)",3500000,3461500
4826,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,44,CÓRDOBA,"REHABILITACIÓN DE CALLE EMILIANO CARRANZA A TRAPICHE VIEJO Y AVENIDA ARTICULO 123, EN LA LOCALIDAD DE SAN JOSÉ TAPÍA (INCLUYE PAVIMENTACIÓN ASFÁLTICA Y CUNETAS)",1100000,1087900
4827,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,44,CÓRDOBA,REHABILITACIÓN DE INFRAESTRUCTURA EN LA LOCALIDAD DE CUAUHTÉMOC (INCLUYE BANQUETAS Y GUARNICIONES Y ALUMBRADO PÚBLICO),1000000,989000
4828,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,44,CÓRDOBA,REHABILITACIÓN DE VIALIDAD EN LA LOCALIDAD DE 20 DE NOVIEMBRE (INCLUYE PAVIMENTACIÓN ASFÁLTICA Y CUNETAS),1000000,989000
4829,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,46,COSAUTLÁN DE CARVAJAL,"CONSTRUCCIÓN DE PAVIMENTO HIDRÁULICO, GUARNICIONES Y BANQUETAS, CALLE JUAN DE LA LUZ ENRIQUEZ, CALLE MIGUEL LERDO Y CALLE REFORMA, CABECERA MUNICIPAL.",2000000,1978000
4830,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,47,COSCOMATEPEC,REHABILITACION DE UNIDAD DEPORTIVA EL HUATUSQUITO (2A ETAPA),1949898,1928449.12
4831,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,47,COSCOMATEPEC,"PAVIMENTACION CON CONCRETO HIDRAULICO, GUARNICIONES Y BANQUETAS INCLUYE REHABILITACION DE DRENAJE DE CALLE 2 ENTRE AV. 2 Y AV. 5 DE COL. GONZALO VASQUEZ VELA",1000000,989000
4832,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,47,COSCOMATEPEC,PAVIMENTACION CON CONCRETO HIDRAULICO Y GUARNICIONES INCLUYE  REHABILITACION DE DRENAJE DE AV. 1 ENTRE CALLE ENTRONQUE A COL. GONZALO VASQUEZ VELA Y CALLE 3 CENTRO DE LA LOCALIDAD DE XALATLACO,2000000,1978000
4833,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,47,COSCOMATEPEC,REHABILITACION INTEGRAL DEL PARQUE TETELCINGO INCLUYE KIOSCO UBICADO ENTRE CALLE BENITO JUAREZ Y CALLE 1 ESQUINA DE CALLE 5 CENTRO DE LA LOCALIDAD DE TETELCINGO,5000000,4945000
4834,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,48,COSOLEACAQUE,"CONSTRUCCION DE PAVIMENTO HIDRAULICO, GUARNICIONES Y BANQUETAS EN LA CALLE FRANCISCO VILLA ENTRE VENUSTIANO CARRANZA Y MARTIN LANCERO DE LA LOC. DE CANTICAS, DEL MUNICIPIO DE COSOLEACAQUE, VER.",5093556,5037526.88
4835,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,48,COSOLEACAQUE,"CONSTRUCCION DE PAVIMENTO HIDRAULICO, GUARNICIONES Y BANQUETAS EN LA CALLE MORELOS ENTRE CALLES LAZARO CARDENAS Y JESUS REYES HEROLES EN LA LOCALIDAD DE SAN PEDRO MARTIR, MUNICIPIO DE COSOLEACAQUE, VER.",3209909,3174600
4836,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,48,COSOLEACAQUE,"CONSTRUCCION DE PAVIMENTO HIDRAULICO, GUARNICIONES Y BANQUETAS EN LA CALLE 22 ENTRE CALLE 10 Y ANDADOR L DE LA COL. EL NARANJITO, MUNICIPIO DE COSOLEACAQUE, VER.",1528090,1511281.01
4837,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,48,COSOLEACAQUE,"CONSTRUCCION DE PAVIMENTO HIDRAULICO, GUARNICIONES Y BANQUETAS EN LA CALLE D ENTRE CALLE 21 Y CALLE 22 DE LA COL. EL NARANJITO, MUNICIPIO DE COSOLEACAQUE, VER.",727402,719400.58
4838,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,48,COSOLEACAQUE,"CONSTRUCCION DE PAVIMENTO HIDRAULICO, GUARNICIONES Y BANQUETAS EN LA CALLE FELIPE ANGELES ENTRE URSULO GALVAN Y FRANCISCO BOCANEGRA DE LA LOC. DE ESTERO DEL PANTANO, MUNICIPIO DE COSOLEACAQUE, VER.",3516546,3477863.99
4839,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,30,VERACRUZ,48,COSOLEACAQUE,"CONSTRUCCION DE PAVIMENTO HIDRAULICO, GUARNICIONES Y BANQUETAS EN LA CALLE EMILIANO ZAPATA ENTRE MIGUEL HIDALGO Y MIGUEL ALEMAN DE LA COL. EL ENCINAL DEL MUNICIPIO DE COSOLEACAQUE, VER.",1847552,1827228.93
