Número_de_proyecto,clave_del_proyecto,fondo,id_entidad,entidad,id_municipio,municipio,proyecto,monto,pagado
1955,U128,PROYECTOS DE DESARROLLO REGIONAL,16,MICHOACÁN,102,URUAPAN,"TERCERA ETAPA DE LA PAVIMENTACIÓN CON CONCRETO HIDRÁULICO DE LA CALZADA BENITO JUÁREZ ,   URUAPAN ,   MICHOACÁN","$10,000,000.00",0
1956,U128,PROYECTOS DE DESARROLLO REGIONAL,17,MORELOS,28,XOCHITEPEC,UNIDAD DEPORTIVA LA GRAN FUERZA DE XOCHITEPEC 2DA ETAPA EN EL ESTADO DE MORELOS,"$4,000,000.00",0
1957,U128,PROYECTOS DE DESARROLLO REGIONAL,22,QUERÉTARO,8,HUIMILPAN,"URBANIZACIÓN DE CALLE PRINCIPAL EN EL RINCÓN ,   HUIMILPAN EN EL ESTADO DE QUERÉTARO","$2,500,000.00",0
1958,U128,PROYECTOS DE DESARROLLO REGIONAL,11,GUANAJUATO,33,SAN LUIS DE LA PAZ,"URBANIZACIÓN DE LA CALLE CALZADA DE GUADALUPE: GUARNICIONES ,   AMPLIACION DE BANQUETAS Y ESCALINATAS E ILUMINACIÓN ,   EN CABECERA MUNICIPAL ,   EN EL MUNICIPIO DE SAN LUIS DE LA PAZ ,   EN EL ESTADO DE GUANAJUATO","$1,500,000.00",0
1959,U128,PROYECTOS DE DESARROLLO REGIONAL,16,MICHOACÁN,83,TANCÍTARO,URUAPAN- TANCÍTARO ACCESO A LOS GRANADOS EN EL ESTADO DE MICHOACÁN,"$17,500,000.00",0
1960,U128,PROYECTOS DE DESARROLLO REGIONAL,17,MORELOS,8,EMILIANO ZAPATA,"CONSTRUCCION DE LA UNIDAD DEPORTIVA VP TEZOYUCA ,   EMILIANO ZAPATA ,   MORELOS","$8,400,000.00",0
1961,U128,PROYECTOS DE DESARROLLO REGIONAL,17,MORELOS,8,EMILIANO ZAPATA,REHABILITACION DEL CALLES PRIMER CUADRO TEZOYUCA CENTRO EMILIANO ZAPATA MORELOS,"$6,250,000.00",0
1962,U128,PROYECTOS DE DESARROLLO REGIONAL,17,MORELOS,12,JOJUTLA,REHABILITACION DEL CALLES PRIMER CUADRO JOJUTLA MORELOS,"$9,500,000.00",0
1963,U128,PROYECTOS DE DESARROLLO REGIONAL,17,MORELOS,25,TLAQUILTENANGO,REHABILITACION DEL CALLES PRIMER CUADRO TLAQUILTENANGO MORELOS,"$9,970,000.00",0
1964,U128,PROYECTOS DE DESARROLLO REGIONAL,17,MORELOS,30,YECAPIXTLA,"CONSTRUCCCION DEL ACCESO AL DESARROLLO INDUSTRIAL VERDE EN YECAPIXTLA ,   MORELOS","$5,000,000.00",0
1965,U128,PROYECTOS DE DESARROLLO REGIONAL,27,TABASCO,4,CENTRO,"REHABILITACIÓN DE PARQUE  ,   ÁREA DE JUEGOS INFANTILES Y DE CANCHA RAPIDA EN COLONIA NUEVA PENSIONES  ,   MUNICIPIO DE CENTRO ,   TABASCO.","$2,500,000.00",0
1966,U128,PROYECTOS DE DESARROLLO REGIONAL,27,TABASCO,4,CENTRO,"PRIMARIA GRACIELA PINTADO DE MADRAZO ,   COLONIA EL RECREO ,   MUNICIPIO DE CENTRO ,   TABASCO.","$1,803,238.00",0
1967,U128,PROYECTOS DE DESARROLLO REGIONAL,27,TABASCO,4,CENTRO,"CONSTRUCCION DE TECHUMBRE METALICA DE 12 M X 30 M EN JARDIN DE NIÑOS CUAUHTEMOC COLONIA GAVIOTAS NORTE ,   MUNICIPIO DE CENTRO ,   TABASCO.","$683,931.00",0
1968,U128,PROYECTOS DE DESARROLLO REGIONAL,27,TABASCO,9999,COBERTURA ESTATAL,"CONSTRUCCIÓN Y REAHABILITCIÓN DE ESTRUCTURAS DE PASO (3A. FASE) ,   EN EL ESTADO DE TABASCO","$26,072,166.00",0
1969,U128,PROYECTOS DE DESARROLLO REGIONAL,27,TABASCO,13,NACAJUCA,"CONSTRUCCIÓN DE PAVIMENTO HIDRÁULICO ,   GUARNICIONES Y BANQUETAS EN CALLES (1RA ETAPA) ,   EN EL MUNICIPIO DE NACAJUCA ,   TABASCO","$6,117,868.00",0
1970,U128,PROYECTOS DE DESARROLLO REGIONAL,27,TABASCO,15,TACOTALPA,"CONSTRUCCION DEL PARQUE INFANTIL Y REHABILITACIÒN DEL PARQUE CENTRAL DEL EJIDO LAZARO CARDENAS ,   EN TACOTALPA ,   TABASCO","$1,800,000.00",0
1971,U128,PROYECTOS DE DESARROLLO REGIONAL,23,QUINTANA ROO,8,SOLIDARIDAD,"REHABILITACIÓN DE CAMPO DE FUTBOL Y/O CONSTRUCCIÓN DE DOMO CON GRADAS DEL CAMPO DE FUTBOL DEL COLEGIO DE BACHILLERES ,   QUINTANA ROO.","$1,300,000.00",0
1972,U128,PROYECTOS DE DESARROLLO REGIONAL,17,MORELOS,28,XOCHITEPEC,"CONSTRUCCIÓN DE AULA DIDÁCTICA EN JARDÍN DE NIÑOS REPUBLICA DE HONDURAS CLAVE: 17DJN0144C; SAN MIGUEL DE LA UNIÓN ,   XOCHITEPEC ,   MORELOS.","$850,000.00",0
1973,U128,PROYECTOS DE DESARROLLO REGIONAL,17,MORELOS,29,YAUTEPEC,"REHABILITACIÓN DE CALLE ALDAMA COL. AMADOR SALAZAR ,   YAUTEPEC ,   MORELOS.","$2,000,000.00",0
1974,U128,PROYECTOS DE DESARROLLO REGIONAL,17,MORELOS,9,HUITZILAC,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO EN CALLE CENZONTLE Y GIGEROS ,   HUITZILAC ,   MORELOS.","$1,202,688.00",0
1975,U128,PROYECTOS DE DESARROLLO REGIONAL,17,MORELOS,7,CUERNAVACA,"REHABILITACIÓN DE UNIDAD DEPORTIVA UAEM CHAMILPA; CUERNAVACA ,   MORELOS.","$1,361,376.00",0
1976,U128,PROYECTOS DE DESARROLLO REGIONAL,17,MORELOS,6,CUAUTLA,"CONSTRUCCIÓN DE PAVIMENTACIÓN CON CONCRETO HIDRÁULICO DE LA CALLE DEL ROSAL Y 19 DE SEPTIEMBRE ,   CUAUTLA ,   MORELOS.","$11,000,000.00",0
1977,U128,PROYECTOS DE DESARROLLO REGIONAL,17,MORELOS,9,HUITZILAC,"PAVIMENTACIÓN DE CONCRETO HIDRÁULICO CALLE CAUDILLO DEL SUR ,   HUITZILAC ,   MORELOS.","$1,846,720.00",0
1978,U128,PROYECTOS DE DESARROLLO REGIONAL,17,MORELOS,31,ZACATEPEC,"CONSTRUCCIÓN DE TECHUMBRE METÁLICA EN JARDÍN DE NIÑOS NARCISO MENDOZA COL. CENTRO; ZACATEPEC ,   MORELOS.","$1,901,250.00",0
1979,U128,PROYECTOS DE DESARROLLO REGIONAL,17,MORELOS,19,TEPALCINGO,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO ESTAMPADO CALLE CUAUHTÉMOC PRIMERA ETAPA TEPALCINGO ,   MORELOS.","$1,515,498.00",0
1980,U128,PROYECTOS DE DESARROLLO REGIONAL,15,MÉXICO,99,TEXCOCO,"INFRAESTRUCTURA SOCIAL EN TEXCOCO ,   MÉXICO","$75,000,000.00",0
1981,U128,PROYECTOS DE DESARROLLO REGIONAL,31,YUCATÁN,102,VALLADOLID,"INFRAESTRUCTURA SOCIAL EN VALLADOLID ,   YUCATÁN","$55,000,000.00",0
1982,U128,PROYECTOS DE DESARROLLO REGIONAL,27,TABASCO,5,COMALCALCO,"INFRAESTRUCTURA SOCIAL EN COMALCALCO ,   TABASCO","$55,000,000.00",0
1983,U128,PROYECTOS DE DESARROLLO REGIONAL,7,CHIAPAS,29,CHICOASÉN,"INFRAESTRUCTURA SOCIAL EN CHICOASÉN ,   CHIAPAS","$15,000,000.00",0
1984,U128,PROYECTOS DE DESARROLLO REGIONAL,13,HIDALGO,19,CHILCUAUTLA,"INFRAESTRUCTURA SOCIAL EN CHILCUAUTLA ,   HIDALGO","$10,000,000.00",0
1985,U128,PROYECTOS DE DESARROLLO REGIONAL,15,MÉXICO,7,AMANALCO,"INFRAESTRUCTURA SOCIAL EN AMANALCO ,   MÉXICO","$15,000,000.00",0
1986,U128,PROYECTOS DE DESARROLLO REGIONAL,16,MICHOACÁN,11,BRISEÑAS,"INFRAESTRUCTURA SOCIAL EN BRISEÑAS ,   MICHOACÁN","$20,000,000.00",0
1987,U128,PROYECTOS DE DESARROLLO REGIONAL,16,MICHOACÁN,106,YURÉCUARO,"INFRAESTRUCTURA SOCIAL EN YURÉCUARO ,   MICHOACÁN","$15,000,000.00",0
1988,U128,PROYECTOS DE DESARROLLO REGIONAL,20,OAXACA,30,EL ESPINAL,"INFRAESTRUCTURA SOCIAL EN EL ESPINAL ,   OAXACA","$15,000,000.00",0
1989,U128,PROYECTOS DE DESARROLLO REGIONAL,20,OAXACA,41,HUAUTLA DE JIMÉNEZ,"INFRAESTRUCTURA SOCIAL EN HUAUTLA DE JIMÉNEZ ,   OAXACA","$5,000,000.00",0
1990,U128,PROYECTOS DE DESARROLLO REGIONAL,20,OAXACA,14,CIUDAD IXTEPEC,"INFRAESTRUCTURA SOCIAL EN CIUDAD IXTEPEC ,   OAXACA","$5,000,000.00",0
1991,U128,PROYECTOS DE DESARROLLO REGIONAL,20,OAXACA,68,OCOTLÁN DE MORELOS,"INFRAESTRUCTURA SOCIAL EN OCOTLÁN DE MORELOS ,   OAXACA","$10,000,000.00",0
1992,U128,PROYECTOS DE DESARROLLO REGIONAL,20,OAXACA,134,SAN FELIPE JALAPA DE DÍAZ,"INFRAESTRUCTURA SOCIAL EN SAN FELIPE JALAPA DE DÍAZ ,   OAXACA","$5,000,000.00",0
1993,U128,PROYECTOS DE DESARROLLO REGIONAL,20,OAXACA,182,SAN JUAN BAUTISTA TLACOATZINTEPEC,"INFRAESTRUCTURA SOCIAL EN SAN JUAN BAUTISTA TLACOATZINTEPEC ,   OAXACA","$5,000,000.00",0
1994,U128,PROYECTOS DE DESARROLLO REGIONAL,20,OAXACA,334,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,"INFRAESTRUCTURA SOCIAL EN VILLA DE TUTUTEPEC DE MELCHOR OCAMPO ,   OAXACA","$5,000,000.00",0
1995,U128,PROYECTOS DE DESARROLLO REGIONAL,20,OAXACA,418,SANTA MARÍA JALAPA DEL MARQUÉS,"INFRAESTRUCTURA SOCIAL EN SANTA MARÍA JALAPA DEL MARQUÉS ,   OAXACA","$5,000,000.00",0
1996,U128,PROYECTOS DE DESARROLLO REGIONAL,20,OAXACA,469,SANTIAGO JUXTLAHUACA,"INFRAESTRUCTURA SOCIAL EN SANTIAGO JUXTLAHUACA ,   OAXACA","$5,000,000.00",0
1997,U128,PROYECTOS DE DESARROLLO REGIONAL,20,OAXACA,309,SAN PEDRO IXCATLÁN,"INFRAESTRUCTURA SOCIAL EN SAN PEDRO IXCATLÁN ,   OAXACA","$5,000,000.00",0
1998,U128,PROYECTOS DE DESARROLLO REGIONAL,21,PUEBLA,140,SAN PEDRO CHOLULA,"INFRAESTRUCTURA SOCIAL EN SAN PEDRO CHOLULA ,   PUEBLA","$20,000,000.00",0
1999,U128,PROYECTOS DE DESARROLLO REGIONAL,24,SAN LUIS POTOSÍ,30,SAN NICOLÁS TOLENTINO,"INFRAESTRUCTURA SOCIAL EN SAN NICOLÁS TOLENTINO ,   SAN LUIS POTOSÍ","$5,000,000.00",0
2000,U128,PROYECTOS DE DESARROLLO REGIONAL,32,ZACATECAS,29,MIGUEL AUZA,"INFRAESTRUCTURA SOCIAL EN MIGUEL AUZA ,   ZACATECAS","$20,000,000.00",0
2001,U128,PROYECTOS DE DESARROLLO REGIONAL,32,ZACATECAS,43,SUSTICACÁN,"INFRAESTRUCTURA SOCIAL EN SUSTICACÁN ,   ZACATECAS","$5,000,000.00",0
2002,U128,PROYECTOS DE DESARROLLO REGIONAL,30,VERACRUZ,204,AGUA DULCE,"INFRAESTRUCTURA SOCIAL EN AGUA DULCE ,   VERACRUZ","$10,000,000.00",0
2003,U128,PROYECTOS DE DESARROLLO REGIONAL,30,VERACRUZ,206,NANCHITAL DE LÁZARO CÁRDENAS DEL RÍO,"INFRAESTRUCTURA SOCIAL EN NANCHITAL DE LÁZARO CÁRDENAS DEL RÍO ,   VERACRUZ","$10,000,000.00",0
2004,U128,PROYECTOS DE DESARROLLO REGIONAL,9,CIUDAD DE MÉXICO,12,TLALPAN,"INFRAESTRUCTURA SOCIAL EN TLALPAN ,   CIUDAD DE MÉXICO","$90,000,000.00",0
2005,U128,PROYECTOS DE DESARROLLO REGIONAL,9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,"INFRAESTRUCTURA SOCIAL EN CUAUHTÉMOC ,   CIUDAD DE MÉXICO","$40,000,000.00",0
2006,U128,PROYECTOS DE DESARROLLO REGIONAL,9,CIUDAD DE MÉXICO,2,AZCAPOTZALCO,"INFRAESTRUCTURA SOCIAL EN AZCAPOTZALCO ,   CIUDAD DE MÉXICO","$90,000,000.00",0
2007,U128,PROYECTOS DE DESARROLLO REGIONAL,9,CIUDAD DE MÉXICO,11,TLÁHUAC,"INFRAESTRUCTURA SOCIAL EN TLÁHUAC ,   CIUDAD DE MÉXICO","$90,000,000.00",0
2008,U128,PROYECTOS DE DESARROLLO REGIONAL,9,CIUDAD DE MÉXICO,13,XOCHIMILCO,"INFRAESTRUCTURA SOCIAL EN XOCHIMILCO ,   CIUDAD DE MÉXICO","$90,000,000.00",0
2009,U128,PROYECTOS DE DESARROLLO REGIONAL,17,MORELOS,7,CUERNAVACA,"REMODELACIÓN Y REHABILITACIÓN DE MÓDULOS DE SANITARIOS DE LAS ESCUELAS Y CENTROS DE INVESTIGACIÓN UBICADOS EN CAMPUS CHAMILPA DE LA UAEM; CUERNAVACA ,   MORELOS","$4,741,020.00",0
2010,U128,PROYECTOS DE DESARROLLO REGIONAL,12,GUERRERO,9999,COBERTURA ESTATAL,PROGRAMA PARA EL RESCATE DEL ACAPULCO TRADICIONAL,"$100,000,000.00",0
2011,U128,PROYECTOS DE DESARROLLO REGIONAL,31,YUCATÁN,9999,COBERTURA ESTATAL,PROYECTOS PARA EL DESARROLLO REGIONAL DE LA ZONA HENEQUENERA DEL SURESTE,"$323,000,000.00",0
2012,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,2,BAJA CALIFORNIA,9999,COBERTURA ESTATAL,,"$103,000,000.00",0
2013,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,3,BAJA CALIFORNIA SUR,9999,COBERTURA ESTATAL,,"$54,000,000.00",0
2014,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,4,CAMPECHE,9999,COBERTURA ESTATAL,,"$58,000,000.00",0
2015,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,7,CHIAPAS,9999,COBERTURA ESTATAL,,"$206,500,000.00",0
2016,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,9999,COBERTURA ESTATAL,,"$18,000,000.00",0
2017,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,9,CIUDAD DE MÉXICO,9999,COBERTURA ESTATAL,,"$90,000,000.00",0
2018,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,5,COAHUILA,9999,COBERTURA ESTATAL,,"$102,300,000.00",0
2019,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,6,COLIMA,9999,COBERTURA ESTATAL,,"$2,000,000.00",0
2020,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,10,DURANGO,9999,COBERTURA ESTATAL,,"$700,000.00",0
2021,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,11,GUANAJUATO,9999,COBERTURA ESTATAL,,"$135,000,024.00",0
2022,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,12,GUERRERO,9999,COBERTURA ESTATAL,,"$142,500,000.00",0
2023,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,13,HIDALGO,9999,COBERTURA ESTATAL,,"$177,000,000.00",0
2024,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,14,JALISCO,9999,COBERTURA ESTATAL,,"$45,000,000.00",0
2025,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,15,MÉXICO,9999,COBERTURA ESTATAL,,"$780,000,000.00",0
2026,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,16,MICHOACÁN,9999,COBERTURA ESTATAL,,"$18,000,000.00",0
2027,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,17,MORELOS,9999,COBERTURA ESTATAL,,"$35,000,000.00",0
2028,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,18,NAYARIT,9999,COBERTURA ESTATAL,,"$20,000,000.00",0
2029,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,19,NUEVO LEÓN,9999,COBERTURA ESTATAL,,"$18,000,000.00",0
2030,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,20,OAXACA,9999,COBERTURA ESTATAL,,"$172,500,000.00",0
2031,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,21,PUEBLA,9999,COBERTURA ESTATAL,,"$172,000,000.00",0
2032,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,23,QUINTANA ROO,9999,COBERTURA ESTATAL,,"$12,700,000.00",0
2033,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,24,SAN LUIS POTOSÍ,9999,COBERTURA ESTATAL,,"$33,000,000.00",0
2034,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,25,SINALOA,9999,COBERTURA ESTATAL,,"$20,000,000.00",0
2035,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,26,SONORA,9999,COBERTURA ESTATAL,,"$100,000,000.00",0
2036,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,28,TAMAULIPAS,9999,COBERTURA ESTATAL,,"$18,000,000.00",0
2037,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,31,YUCATÁN,9999,COBERTURA ESTATAL,,"$158,000,000.00",0
2038,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,32,ZACATECAS,9999,COBERTURA ESTATAL,,"$10,000,000.00",0
2039,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,1,AGUASCALIENTES,1,AGUASCALIENTES,,"$31,500,000.00",0
2040,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,1,AGUASCALIENTES,2,ASIENTOS,,"$1,960,000.00",0
2041,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,1,AGUASCALIENTES,3,CALVILLO,,"$22,000,000.00",0
2042,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,1,AGUASCALIENTES,4,COSÍO,,"$1,500,000.00",0
2043,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,1,AGUASCALIENTES,10,EL LLANO,,"$6,600,000.00",0
2044,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,1,AGUASCALIENTES,5,JESÚS MARÍA,,"$14,440,000.00",0
2045,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,1,AGUASCALIENTES,11,SAN FRANCISCO DE LOS ROMO,,"$1,000,000.00",0
2046,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,1,AGUASCALIENTES,8,SAN JOSÉ DE GRACIA,,"$9,000,000.00",0
2047,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,2,BAJA CALIFORNIA,1,ENSENADA,,"$12,000,000.00",0
2048,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,2,BAJA CALIFORNIA,2,MEXICALI,,"$66,500,000.00",0
2049,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,2,BAJA CALIFORNIA,5,PLAYAS DE ROSARITO,,"$14,000,000.00",0
2050,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,2,BAJA CALIFORNIA,3,TECATE,,"$18,500,000.00",0
2051,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,2,BAJA CALIFORNIA,4,TIJUANA,,"$30,000,000.00",0
2052,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,3,BAJA CALIFORNIA SUR,1,COMONDÚ,,"$20,000,000.00",0
2053,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,4,CAMPECHE,10,CALAKMUL,,"$1,000,000.00",0
2054,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,4,CAMPECHE,11,CANDELARIA,,"$5,000,000.00",0
2055,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,4,CAMPECHE,3,CARMEN,,"$10,000,000.00",0
2056,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,4,CAMPECHE,7,PALIZADA,,"$2,000,000.00",0
2057,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,7,CHIAPAS,113,ALDAMA,,"$1,800,000.00",0
2058,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,7,CHIAPAS,8,ANGEL ALBINO CORZO,,"$4,615,385.00",0
2059,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,7,CHIAPAS,13,BOCHIL,,"$1,500,000.00",0
2060,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,7,CHIAPAS,17,CINTALAPA,,"$18,307,692.00",0
2061,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,7,CHIAPAS,35,FRONTERA HIDALGO,,"$3,960,680.00",0
2062,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,7,CHIAPAS,42,IXHUATÁN,,"$2,200,000.00",0
2063,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,7,CHIAPAS,45,IXTAPANGAJOYA,,"$1,000,000.00",0
2064,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,7,CHIAPAS,49,LARRÁINZAR,,"$4,000,000.00",0
2065,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,7,CHIAPAS,55,METAPA,,"$4,517,581.00",0
2066,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,7,CHIAPAS,59,OCOSINGO,,"$5,000,000.00",0
2067,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,7,CHIAPAS,61,OCOZOCOAUTLA DE ESPINOSA,,"$14,000,000.00",0
2068,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,7,CHIAPAS,118,SAN ANDRÉS DURAZNAL,,"$1,200,000.00",0
2069,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,7,CHIAPAS,84,SOLOSUCHIAPA,,"$2,300,000.00",0
2070,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,7,CHIAPAS,87,SUCHIATE,,"$6,073,382.00",0
2071,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,7,CHIAPAS,102,TUXTLA CHICO,,"$5,448,357.00",0
2072,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,7,CHIAPAS,101,TUXTLA GUTIÉRREZ,,"$34,000,000.00",0
2073,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,7,CHIAPAS,108,VILLAFLORES,,"$3,076,923.00",0
2074,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,1,AHUMADA,,"$3,000,000.00",0
2075,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,2,ALDAMA,,"$3,000,000.00",0
2076,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,3,ALLENDE,,"$1,000,000.00",0
2077,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,4,AQUILES SERDÁN,,"$1,500,000.00",0
2078,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,5,ASCENSIÓN,,"$2,100,000.00",0
2079,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,7,BALLEZA,,"$4,000,000.00",0
2080,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,9,BOCOYNA,,"$5,000,000.00",0
2081,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,11,CAMARGO,,"$9,500,000.00",0
2082,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,19,CHIHUAHUA,,"$34,325,621.00",0
2083,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,14,CORONADO,,"$1,000,000.00",0
2084,U132,FONDO PARA EL FORTALECIMIENTO DE LA ESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,17,CUAUHTÉMOC,,"$6,500,000.00",0
