key,name,ramo,unidad,state,lat,lng,advance,monto_total_inversion,ciclo,classification,ejercido
'17071160001,EQUIPAMIENTO PARA LOS DIVERSOS ESCALONES  SERVICIO DE VETERINARIA Y REMONTA DEL EJERCITO Y FUERZA AEREA MEXICANOS,7,Dirección General de Sanidad,35,0,0,0,49761304,2017,,0
'17071160002,PROGRAMA DE ADQUISICIONES 2017 (QUINTA ETAPA) PARA EL REFORZAMIENTO DE DIVERSOS ESCALONES DEL SERVICIO DE SANIDAD MILITAR.,7,Dirección General de Sanidad,35,0,0,0,155085758,2017,,0
'17071160003,PROGRAMA DE ADQUISICIONES 2017 (CUARTA ETAPA) PARA EL REFORZAMIENTO DE DIVERSOS ESCALONES DEL SERVICIO DE SANIDAD MILITAR,7,Dirección General de Sanidad,35,0,0,0,155169010,2017,,0
'17071160004,PROGRAMA DE ADQUISICIONES 2017 (TERCERA ETAPA) PARA EL REFORZAMIENTO DE DIVERSOS ESCALONES DEL SERVICIO DE SANIDAD MILITAR.,7,Dirección General de Sanidad,35,0,0,1,156898670,2017,,15659
'17071170001,"PROYECTOS CON PERSPECTIVA DE GÉNERO EN UNIDADES, DEPENDENCIAS E INSTALACIONES DEL EJÉRCITO Y FUERZA AÉREA MEXICANOS",7,Dirección General de Ingenieros,35,0,0,100,161263183,2017,,78640852
'17071170002,"CONSTRUCCIÓN, REMODELACION Y ADECUACION DE CENTROS DE DESARROLLO INFANTIL",7,Dirección General de Ingenieros,35,0,0,0,141253243,2017,,0
'17071170003,"REUBICACIÓN DE LAS INSTALACIONES DEL 4/o. E.M.M.E.S.I. (LOMAS DE SOTELO, CD. MX.)",7,Dirección General de Ingenieros,9,0,0,0,162817066,2017,,0
'17071170004,Adquisición de herramienta y equipo especializado para equipar a las compañías de mantenimiento de las XII Regiones militares que realizan en mantenimiento a todas las unidades dependencias e instalaciones del Ejército y Fuerza área y en la aplicación del plan DN-III-E.,7,Dirección General de Ingenieros,35,0,0,0,35473018,2017,,0
'17071170005,"CONSTRUCCIÓN DE 12 COMPAÑÍAS DE TRANSPORTES PARA CADA REGIÓN MILITAR, 1 PARA EL I C.E. Y 2 TALLERES DE MANTENIMIENTO AUTOMOTRIZ.",7,Dirección General de Ingenieros,35,0,0,0,342207267,2017,,0
'17071170006,REMODELACIÓN Y OBRAS COMPLEMENTARIAS DE LA DIRECCIÓN GENERAL DE TRANSMISIONES.,7,Dirección General de Ingenieros,35,0,0,0,256671288,2017,,0
'17071170007,ADECUACIÓN DE INSTALACIONES PARA ALOJAR A LA 6a. BGDA. POL. MIL.,7,Dirección General de Ingenieros,35,0,0,0,502978905,2017,,0
'17071170008,CONSTRUCCIÓN DE LA ESCUELA MILITAR DE INGENIEROS,7,Dirección General de Ingenieros,35,0,0,95,761821719,2017,,223317070
'17071200001,"Puesta en servicio del área de generación Ixtepec, en el estado de Oaxaca y su conexión al Sistema Eléctrico Nacional.",7,Comandancia I Región Militar,34,0,0,81,127615023,2017,,109702523
'17071200011,Adquisición de equipos de comunicaciones para el sistema satelital de Mandos Territoriales.,7,Comandancia I Región Militar,9,0,0,11,2825065,2017,,1488452
'17071320001,ADQUISICIÓN DE UN ACTIVO PARA REFORZAR LAS OPERACIONES DE TRANSPORTE.,7,Comandancia de la Fuerza Aérea Mexicana,9,0,0,5,1519831398,2017,,5375404
'17071320003,ADQUISICIÓN DE SOPORTE LOGÍSTICO PARA AERONAVES T-6C,7,Comandancia de la Fuerza Aérea Mexicana,7,0,0,0,190612003,2017,,0
'17071400002,Adquisición de bienes informáticos para la Secretaría de la Defensa Nacional,7,Dirección General de Informática,35,0,0,11,66093226,2017,,6416083
'17071410001,Adquisición de Equipo Instrumental  para atención de las bandas de guerra y grupos musicales de la S.D.N. 2017.,7,Dirección General de Intendencia,35,0,0,15,26196818,2017,,134385
'17071410002,Adquisición de material y equipo de cocina y comedor para los servicios  de alimentación y cocinas comunitarias de la S.D.N. 2017,7,Dirección General de Intendencia,35,0,0,60,25049387,2017,,1010487
'17071410003,Adquisición de mobiliario y equipo de oficina para la S.D.N. 2017.,7,Dirección General de Intendencia,9,0,0,65,24101073,2017,,11198239
'17071410004,Adquisición de Material para gimnasio  para la S.D.N. 2017,7,Dirección General de Intendencia,9,0,0,80,10057850,2017,,3034818
'1707HXA0001,"Construcción de la UHM Zapopan V, Jal.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,14,-103,21,100,73200077,2017,,69703781
'1707HXA0003,"Mantenimiento y Rehabilitación de la U.H.M. Guardias, D.F.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,9,0,0,0,14238178,2017,,0
'1707HXA0004,"Construcción de la UHM Cancún IV, Q. R.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,23,21,-87,100,35007399,2017,,33338415
'1707HXA0005,"Construcción de la UHM Irapuato V, Gto.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,11,21,-101,100,212479988,2017,,199772707
'1707HXA0006,Adquisición de bienes informáticos TICS  2017.,7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,9,0,0,100,15971647,2017,,8515441
'1707HXA0017,"Construcción de la UHM Mazatlán V, Sin.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,25,23,-106,15,79793924,2017,,36959745
'1707HXA0018,"Construcción de la UHN Cabo San Lucas I-D, B.C.S.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,3,23,-110,18,121446949,2017,,44515569
'1707HXA0026,"Construcción de la UHM El Salto, Dgo.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,10,24,-105,100,43688652,2017,,40322726
'1707HXA0031,Adquisición de un kiosco interactivo y tres pantallas de 55 pulgadas.,7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,9,0,0,100,877769,2017,,469685
'1707HXA0032,"Mantenimiento y rehabilitación del Hotel ISSFAM en Mazatlán, Sin.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,25,0,0,0,3367706,2017,,0
'1707HXA0033,"Construcción de la UHM Ixtepec III, Oax.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,20,17,-95,100,54702986,2017,,50861827
'1708D000001,PERFORACIÓN DE UN POZO PROFUNDO EN EL CEP-CSAEGRO,8,Colegio Superior Agropecuario del Estado de Guerrero,12,18,-100,0,1604418,2017,,0
'1708IZC0001,"Unidad de Producción de Semilla Mejorada de Hongos Comestibles, Funcionales y Medicinales del Colegio de Postgraduados",8,Colegio de Postgraduados,21,19,-98,96,50443292,2017,,0
'1708JAG0001,"Programa de equipos de laboratorio, maquinaria y herramientas del INIFAP 2017",8,"Instituto Nacional de Investigaciones Forestales, Agrícolas y Pecuarias",9,0,0,0,140183226,2017,,0
'1708JBK0001,ACTUALIZACION Y MODERNIZACION DE LA MAQUINARIA Y EQUIPOS 2017,8,Productora Nacional de Biológicos Veterinarios,9,0,0,81,16765964,2017,,9321624
'17092100002,Programa Contingente de Liberación del Derecho de Vía para Carreteras Federales 2017.,9,Dirección General de Carreteras,35,0,0,0,419149088,2017,,21013868
'17094140001,Implementación De Servicios Móviles Satelitales,9,Unidad de la Red Privada del Gobierno Federal,9,0,0,0,6139396,2017,,0
'17094140002,Implementación de Herramientas de Monitoreo y Seguimiento de Incidentes.,9,Unidad de la Red Privada del Gobierno Federal,9,0,0,0,3124067,2017,,0
'17095100001,Conservación y rehabilitación de Infraestructura Marítimo-Portuaria en la región Pacífico Sur,9,Dirección General de Puertos,7,0,0,0,140971305,2017,,0
'17096220001,Autopista Tijuana  Ensenada (nuevo trazo).,9,Centro SCT Baja California,2,32,-117,0,3257165644,2017,,0
'17096240001,Libramiento de Champotón,9,Centro SCT Campeche,4,19,-91,0,886322181,2017,,8000000
'17096240002,"Modernización y ampliación de la Carretera Costera del golfo (Campeche-Mérida), Camino Real a Mérida, Tramo 0+000 al 5+800, en el estado de Campeche.",9,Centro SCT Campeche,4,20,-91,40,157180907,2017,,67483959
'17096310001,Paso Superior Vehiucalr en el km 12+000 de la Carretera Federal 45D,9,Centro SCT Guanajuato,11,21,-101,0,376186306,2017,,49869451
'17096310002,Ramal a Mariscala,9,Centro SCT Guanajuato,11,21,-101,12,369584708,2017,,58202085
'17096310003,PSV Caleras de Ameche,9,Centro SCT Guanajuato,11,21,-101,0,161267611,2017,,47364876
'17096310004,"Distribuidor de Acceso a la Comunidad del Castillo en Apaseo El Grande, Gto.",9,Centro SCT Guanajuato,11,21,-101,0,247717111,2017,,11838332
'17096310005,Ampliación del PSV en el km 100+676 de la Carretera Federal No. 45D,9,Centro SCT Guanajuato,11,21,-101,0,41914909,2017,,10892932
'17096310006,"Construcción de la estructura en San Diego de Alejandría en el Municipio de Purísima del Rincón, Gto",9,Centro SCT Guanajuato,11,21,-102,0,51345763,2017,,0
'17096310007,"Pavimentación del camino Tejamanil - Vista hermosa  (2da etapa). En el Municipio de Romita, Gto.",9,Centro SCT Guanajuato,11,21,-102,0,5246200,2018,,0
'17096310008,"Pavimentación del camino La Leona -  Las Cruces en Santiago Maravatio, Gto.",9,Centro SCT Guanajuato,11,20,-101,0,7335109,2017,,0
'17096310009,Pavimentación del Camino de Acceso a Cofradía de Guerra.,9,Centro SCT Guanajuato,11,21,-102,0,4072343,2017,,0
'17096310010,Godoy - La Chury.,9,Centro SCT Guanajuato,11,21,-101,0,10688302,2017,,0
'17096310011,"Pavimentación con carpeta asfáltica de camino entronque carretera Romita-Cuerámaro-Los Ángeles, tercera  etapa.",9,Centro SCT Guanajuato,11,21,-102,0,15196146,2018,,0
'17096310012,"Pavimentación del Camino de Acceso a Rosa de Camacho, Cuarta etapa",9,Centro SCT Guanajuato,11,20,-102,0,8382982,2017,,0
'17096310013,"Pavimentación del camino Sarteneja - San Francisco de la Soledad, Municipio de Cueramaro.",9,Centro SCT Guanajuato,11,21,-102,0,11526600,2017,,0
'17096320001,"Modernización de la carretera Chilpancingo Acapulco, tramo Entronque Libramiento Poniente Paso Limonero, en el Estado de Guerrero",9,Centro SCT Guerrero,12,17,-100,0,194849837,2018,,562310
'17096330001,"Modernización de la Carretera Federal Pachuca-Tempoal, tramo: Tehuetlán- Huejutla de Reyes",9,Centro SCT Hidalgo,13,21,-99,3,729052555,2017,,56650326
'17096340001,Construcción del Libramiento Vehicular de Puerto Vallarta,9,Centro SCT Jalisco,14,21,-105,0,3519110111,2017,,0
'17096360001,San Antonio - Las Huertas - Las Pilas,9,Centro SCT Michoacán,16,19,-101,0,5239364,2017,,4999945
'17096360002,Buenos Aires-El Cahulote,9,Centro SCT Michoacán,16,19,-102,0,31933397,2018,,6997962
'17096360003,La Palma - La Angostura.,9,Centro SCT Michoacán,16,20,-101,0,14670218,2018,,0
'17096390001,Adecuación vial en el acceso a la Carretera a Pesquería en su entronque con la Carretera Monterrey-Cd. Mier.,9,Centro SCT Nuevo León,19,26,-100,0,37674502,2017,,400000
'17096390002,"PIV en la Carretera Monterrey-Cd. Victoria y la Calle Miguel Hidalgo (San Pedro de los Salazar) en el Municipio de Santiago, Nuevo León.",9,Centro SCT Nuevo León,19,25,-100,0,158019206,2017,,0
'17096390005,Libramiento Apodaca-Pesquería-Cadereyta,9,Centro SCT Nuevo León,19,26,-100,0,2693744781,2017,,0
'17096400001,Modernización a nivel de pavimento del camino Agua Blanca - El Coquito tramo del Km 0+000 al Km 11+500,9,Centro SCT Oaxaca,20,17,-96,0,53169062,2017,,0
'17096400002,Modernización a nivel de pavimento del camino E. C. (Mitla Entr. Tehuantepec II) San Juan Lachixila del km 0+000 al km 13+560.,9,Centro SCT Oaxaca,20,17,-96,0,71045771,2017,,191584
'17096400003,E.C. (Boca del Monte - Santiago Choapam) - San Juan Lalana,9,Centro SCT Oaxaca,20,18,-96,0,25484264,2017,,0
'17096400004,Santo Domingo Yanhuitlán - CBTA 51 - Xacañi,9,Centro SCT Oaxaca,20,18,-97,0,29550011,2017,,0
'17096410001,Modernización y ampliación del camino tipo D revestido: Huahuaxtla - Pahuata.,9,Centro SCT Puebla,21,20,-98,0,42543632,2017,,0
'17096410002,San Antonio Metzonapa- La Quebradora E.C. Ayotoxco de Guerrero - Hueytamalco,9,Centro SCT Puebla,21,20,-97,0,14816920,2017,,0
'17096430001,5 Distribuidores Viales en la Av. Lopez Portillo,9,Centro SCT Quintana Roo,23,21,-87,0,553925225,2017,,0
'17096440001,E.C. 57 - Noria de los Castillo,9,Centro SCT San Luis Potosí,24,23,-101,29,6632664,2017,,2769483
'17096440002,Modernización de la carretera federal Mex- 085 Portezuelo- Cd. Valles,9,Centro SCT San Luis Potosí,24,21,-99,0,3388379053,2017,,0
'17096440003,"San Ciro de Acosta - El Aguacate, del Km. 0+000 al Km. 4+620",9,Centro SCT San Luis Potosí,24,22,-100,50,16944102,2017,,0
'17096440004,"Modernización de la Carr. Fed. Mex-62 Carbonera-T.C. (Ent. Morelos-Saltillo), Tramo; 0+000 al 30+000",9,Centro SCT San Luis Potosí,24,24,-101,0,419152021,2018,,700028
'17096440005,Los Ángeles - Buenavista.,9,Centro SCT San Luis Potosí,24,24,-101,16,31907724,2017,,0
'17096450001,Entronque Benjamín Hill-Costerita,9,Centro SCT Sinaloa,25,25,-107,0,167659635,2017,,14020930
'17096450003,El Cuichi-Lo de Ponce.,9,Centro SCT Sinaloa,25,24,-107,0,30430224,2017,,0
'17096500001,Chicualoque - Lim. Edos. (Ver-Pue),9,Centro SCT Veracruz,30,20,-98,0,43287622,2017,,0
'17096500002,Naranjal - Tezizapa,9,Centro SCT Veracruz,30,19,-97,0,24645967,2017,,0
'17096500003,Tuxpanguillo - Poxcautla - Coxititla,9,Centro SCT Veracruz,30,19,-97,0,65554917,2017,,0
'17096500004,Xonamanca - Comalapa - Vicente Guerrero,9,Centro SCT Veracruz,30,19,-97,0,71352797,2017,,0
'17096510002,Modernización de la Carretera Loltún-E.C. (Santa Elena- Bolonchén).,9,Centro SCT Yucatán,31,20,-89,0,139367072,2018,,0
'1709A000001,Adquisición de equipo especializado para la obtención de información espacial de la costa y perfiles de desgaste en modelos hidrúalicos,9,Instituto Mexicano del Transporte,22,0,0,0,2478219,2017,,1225000
'1709A000002,Instalación y puesta en operación del equipamiento de las instalaciones experimentales de la segunda fase del Laboratorio de Hidráulica Marítima (primera etapa),9,Instituto Mexicano del Transporte,22,0,0,0,51724547,2017,,0
'1709C000001,"Adquisición de sistemas y equipos para el Aeropuerto Internacional de Cancún, proyecto de aterrizajes y despegues dobles simultáneos.",9,Servicios a la Navegación en el Espacio Aéreo Mexicano,35,0,0,0,456221508,2017,,0
'1709D000001,Estudios de pre inversión para la integración de las vías cortas Chiapas y Mayab con la  línea Z,9,Agencia Reguladora del Transporte Ferroviario,35,0,0,0,32274480,2017,,0
'1709J2R0001,"Rehabilitación (mantenimiento correctivo) de los Muelles de Pesca 1 y 2 del Puerto El Sauzal, Baja California",9,"Administración Portuaria Integral de Ensenada, S.A. de C.V.",2,0,0,4,57030723,2017,,27935236
'1709J2R0002,"Mantenimiento y rehabilitación de la infraestructura portuaria de los Puertos de Ensenada y El Sauzal, B.C.",9,"Administración Portuaria Integral de Ensenada, S.A. de C.V.",2,0,0,99,13125478,2017,,8768083
'1709J2U0001,"Dragado  y Obras Complementarias en el Puerto de Chabihau , Yucatán (Región Golfo Sureste y Caribe)",9,"Administración Portuaria Integral de Progreso, S.A. de C.V.",31,0,0,0,7921918,2017,,0
'1709J2V0001,Adquisición de Equipo de Seguridad Marítima,9,"Administración Portuaria Integral de Puerto Vallarta, S.A. de C.V.",14,0,0,0,6399778,2017,,0
'1709J2V0002,Adquisición sistema automatizado control acceso en la Terminal Marítima.,9,"Administración Portuaria Integral de Puerto Vallarta, S.A. de C.V.",14,0,0,0,1877487,2017,,0
'1709J2W0001,Programa de Mantenimiento a Infraestructura Portuaria 2017,9,"Administración Portuaria Integral de Topolobampo, S.A. de C.V.",25,0,0,100,12574473,2017,,11524625
'1709J2X0001,"Construcción de Balizas para el señalamiento marítimo en el Puerto de Tuxpan, Veracruz",9,"Administración Portuaria Integral de Tuxpan, S.A. de C.V.",30,21,-97,13,28291401,2017,,3220096
'1709J2Y0001,Subestaciones Eléctricas y Lineas de Trasmisión,9,"Administración Portuaria Integral de Altamira, S.A. de C.V.",28,22,-98,26,487890112,2017,,122571687
'1709J2Y0002,Adquisiciones 2017,9,"Administración Portuaria Integral de Altamira, S.A. de C.V.",28,0,0,88,17291444,2017,,14483898
'1709J2Z0001,"Proyecto Correctivo y Protección de Subestructuras de Muelles en el puerto de Guaymas, Sonora",9,"Administración Portuaria Integral de Guaymas, S.A. de C.V.",26,0,0,42,500000000,2017,,150800000
'1709J3A0001,"Construcción, instalación y puesta en funcionamiento de sistemas fotovoltaicos para la generación de energía eléctrica.",9,"Administración Portuaria Integral de Lázaro Cárdenas, S.A. de C.V.",16,18,-102,62,51800540,2017,,21467057
'1709J3A0002,Programa de Adquisiciones 2017,9,"Administración Portuaria Integral de Lázaro Cárdenas, S.A. de C.V.",16,0,0,70,7257336,2017,,5119493
'1709J3A0003,Adquisición de componentes del Centro de Control de Tráfico Marítimo CCTM del Puerto,9,"Administración Portuaria Integral de Lázaro Cárdenas, S.A. de C.V.",16,0,0,0,58691080,2017,,0
'1709J3A0004,Instalación de líneas subterráneas,9,"Administración Portuaria Integral de Lázaro Cárdenas, S.A. de C.V.",16,18,-102,25,277783645,2017,,65013885
'1709J3A0005,Rehabilitación de muelles Terminal de Usos Multiples I y II,9,"Administración Portuaria Integral de Lázaro Cárdenas, S.A. de C.V.",16,18,-102,30,130736102,2017,,37429003
'1709J3A0006,"Reacondicionamiento del Cuarto de Control de Video Vigilancia, implementación y puesta en Operación de Video Inteligente.",9,"Administración Portuaria Integral de Lázaro Cárdenas, S.A. de C.V.",16,0,0,0,20694594,2017,,0
'1709J3A0008,Equipamiento para salas de usos múltiples,9,"Administración Portuaria Integral de Lázaro Cárdenas, S.A. de C.V.",16,0,0,62,10803542,2018,,638116
'1709J3A0009,Construcción de muelle y patio de uso público.,9,"Administración Portuaria Integral de Lázaro Cárdenas, S.A. de C.V.",16,18,-102,0,417294444,2018,,0
'1709J3A0010,Construcción de Plantas Potabilizadoras en el Puerto de Lázaro Cárdenas,9,"Administración Portuaria Integral de Lázaro Cárdenas, S.A. de C.V.",16,18,-102,0,19001410,2018,,0
